uf_code,uf_name,year,age_group,age_mid,age_lower,age_upper,population
35,3,2018,10-11,10.5,10,11,1178235
35,3,2018,12,12,12,12,600448
35,3,2018,13-17,15,13,17,3118487
35,3,2018,18-19,18.5,18,19,1339278
35,3,2018,20-24,22,20,24,3444987
35,3,2018,25-29,27,25,29,3603105
35,3,2018,30-34,32,30,34,3870857
35,3,2018,35-39,37,35,39,3777409
35,3,2018,40-44,42,40,44,3397581
35,3,2018,45-49,47,45,49,3055073
35,3,2018,50-54,52,50,54,2837660
35,3,2018,55-59,57,55,59,2541542
35,3,2018,60-64,62,60,64,2131564
35,3,2018,65-69,67,65,69,1642778
35,3,2018,70-74,72,70,74,1168609
35,3,2018,75-79,77,75,79,787462
35,3,2018,80-84,82,80,84,521489
35,3,2018,85+,87,85,Inf,466678
35,3,2019,<1,0.5,0,0,606598
35,3,2019,1-4,2.5,1,4,2453555
35,3,2019,5-9,7,5,9,3009786
35,3,2019,10-11,10.5,10,11,1179519
35,3,2019,12,12,12,12,588885
35,3,2019,13-17,15,13,17,3062428
35,3,2019,18-19,18.5,18,19,1322431
35,3,2019,20-24,22,20,24,3458597
35,3,2019,25-29,27,25,29,3546685
35,3,2019,30-34,32,30,34,3844758
35,3,2019,35-39,37,35,39,3823504
35,3,2019,40-44,42,40,44,3475713
35,3,2019,45-49,47,45,49,3092380
35,3,2019,50-54,52,50,54,2872236
35,3,2019,55-59,57,55,59,2588005
35,3,2019,60-64,62,60,64,2201933
35,3,2019,65-69,67,65,69,1710711
35,3,2019,70-74,72,70,74,1233506
35,3,2019,75-79,77,75,79,814670
35,3,2019,80-84,82,80,84,542741
35,3,2019,85+,87,85,Inf,490408
35,3,2020,<1,0.5,0,0,602620
35,3,2020,1-4,2.5,1,4,2435741
35,3,2020,5-9,7,5,9,3042098
35,3,2020,10-11,10.5,10,11,1181311
35,3,2020,12,12,12,12,588191
35,3,2020,13-17,15,13,17,3024596
35,3,2020,18-19,18.5,18,19,1290702
35,3,2020,20-24,22,20,24,3448513
35,3,2020,25-29,27,25,29,3511090
35,3,2020,30-34,32,30,34,3809963
35,3,2020,35-39,37,35,39,3854180
35,3,2020,40-44,42,40,44,3548754
35,3,2020,45-49,47,45,49,3141667
35,3,2020,50-54,52,50,54,2904703
35,3,2020,55-59,57,55,59,2632224
35,3,2020,60-64,62,60,64,2266765
35,3,2020,65-69,67,65,69,1780635
35,3,2020,70-74,72,70,74,1297671
35,3,2020,75-79,77,75,79,850465
35,3,2020,80-84,82,80,84,562367
35,3,2020,85+,87,85,Inf,515077
35,3,2021,<1,0.5,0,0,598256
35,3,2021,1-4,2.5,1,4,2423780
35,3,2021,5-9,7,5,9,3058542
35,3,2021,10-11,10.5,10,11,1187217
35,3,2021,12,12,12,12,590193
35,3,2021,13-17,15,13,17,3000274
35,3,2021,18-19,18.5,18,19,1246665
35,3,2021,20-24,22,20,24,3429921
35,3,2021,25-29,27,25,29,3496503
35,3,2021,30-34,32,30,34,3763557
35,3,2021,35-39,37,35,39,3869470
35,3,2021,40-44,42,40,44,3617789
35,3,2021,45-49,47,45,49,3201967
35,3,2021,50-54,52,50,54,2935322
35,3,2021,55-59,57,55,59,2674059
35,3,2021,60-64,62,60,64,2326367
35,3,2021,65-69,67,65,69,1851855
35,3,2021,70-74,72,70,74,1361395
35,3,2021,75-79,77,75,79,893859
35,3,2021,80-84,82,80,84,580946
35,3,2021,85+,87,85,Inf,541195
35,3,2022,<1,0.5,0,0,593254
35,3,2022,1-4,2.5,1,4,2417168
35,3,2022,5-9,7,5,9,3057837
35,3,2022,10-11,10.5,10,11,1200808
35,3,2022,12,12,12,12,590011
35,3,2022,13-17,15,13,17,2980068
35,3,2022,18-19,18.5,18,19,1230275
35,3,2022,20-24,22,20,24,3374722
35,3,2022,25-29,27,25,29,3506974
35,3,2022,30-34,32,30,34,3701048
35,3,2022,35-39,37,35,39,3869319
35,3,2022,40-44,42,40,44,3683675
35,3,2022,45-49,47,45,49,3273423
35,3,2022,50-54,52,50,54,2963428
35,3,2022,55-59,57,55,59,2713763
35,3,2022,60-64,62,60,64,2380621
35,3,2022,65-69,67,65,69,1924245
35,3,2022,70-74,72,70,74,1424192
35,3,2022,75-79,77,75,79,944807
35,3,2022,80-84,82,80,84,598292
35,3,2022,85+,87,85,Inf,569498
35,3,2023,<1,0.5,0,0,587690
35,3,2023,1-4,2.5,1,4,2400276
35,3,2023,5-9,7,5,9,3062089
35,3,2023,10-11,10.5,10,11,1208666
35,3,2023,12,12,12,12,596120
35,3,2023,13-17,15,13,17,2958965
35,3,2023,18-19,18.5,18,19,1228795
35,3,2023,20-24,22,20,24,3304235
35,3,2023,25-29,27,25,29,3529227
35,3,2023,30-34,32,30,34,3633386
35,3,2023,35-39,37,35,39,3855209
35,3,2023,40-44,42,40,44,3742428
35,3,2023,45-49,47,45,49,3351686
35,3,2023,50-54,52,50,54,2993282
35,3,2023,55-59,57,55,59,2751343
35,3,2023,60-64,62,60,64,2430281
35,3,2023,65-69,67,65,69,1995899
35,3,2023,70-74,72,70,74,1486762
35,3,2023,75-79,77,75,79,1000959
35,3,2023,80-84,82,80,84,616948
35,3,2023,85+,87,85,Inf,599042
35,3,2024,<1,0.5,0,0,582051
35,3,2024,1-4,2.5,1,4,2381446
35,3,2024,5-9,7,5,9,3058324
35,3,2024,10-11,10.5,10,11,1213474
35,3,2024,12,12,12,12,603622
35,3,2024,13-17,15,13,17,2954658
35,3,2024,18-19,18.5,18,19,1218731
35,3,2024,20-24,22,20,24,3240326
35,3,2024,25-29,27,25,29,3541389
35,3,2024,30-34,32,30,34,3576820
35,3,2024,35-39,37,35,39,3829700
35,3,2024,40-44,42,40,44,3788967
35,3,2024,45-49,47,45,49,3429882
35,3,2024,50-54,52,50,54,3031239
35,3,2024,55-59,57,55,59,2786553
35,3,2024,60-64,62,60,64,2476723
35,3,2024,65-69,67,65,69,2064029
35,3,2024,70-74,72,70,74,1550543
35,3,2024,75-79,77,75,79,1058711
35,3,2024,80-84,82,80,84,640551
35,3,2024,85+,87,85,Inf,628556
41,3,2015,<1,0.5,0,0,160481
41,3,2015,1-4,2.5,1,4,611709
41,3,2015,5-9,7,5,9,754058
41,3,2015,10-11,10.5,10,11,311896
41,3,2015,12,12,12,12,159512
41,3,2015,13-17,15,13,17,883179
41,3,2015,18-19,18.5,18,19,373929
41,3,2015,20-24,22,20,24,932436
41,3,2015,25-29,27,25,29,901273
41,3,2015,30-34,32,30,34,880512
41,3,2015,35-39,37,35,39,838935
41,3,2015,40-44,42,40,44,787513
41,3,2015,45-49,47,45,49,762760
41,3,2015,50-54,52,50,54,692247
41,3,2015,55-59,57,55,59,580356
41,3,2015,60-64,62,60,64,471059
41,3,2015,65-69,67,65,69,358395
41,3,2015,70-74,72,70,74,256306
41,3,2015,75-79,77,75,79,179166
41,3,2015,80-84,82,80,84,109144
41,3,2015,85+,87,85,Inf,84196
41,3,2016,<1,0.5,0,0,157515
41,3,2016,1-4,2.5,1,4,621462
41,3,2016,5-9,7,5,9,748114
41,3,2016,10-11,10.5,10,11,312237
41,3,2016,12,12,12,12,155166
41,3,2016,13-17,15,13,17,856665
41,3,2016,18-19,18.5,18,19,371580
41,3,2016,20-24,22,20,24,932833
41,3,2016,25-29,27,25,29,905163
41,3,2016,30-34,32,30,34,883521
41,3,2016,35-39,37,35,39,847329
41,3,2016,40-44,42,40,44,793281
41,3,2016,45-49,47,45,49,766858
41,3,2016,50-54,52,50,54,706766
41,3,2016,55-59,57,55,59,598925
41,3,2016,60-64,62,60,64,487758
41,3,2016,65-69,67,65,69,374104
41,3,2016,70-74,72,70,74,267388
41,3,2016,75-79,77,75,79,185816
41,3,2016,80-84,82,80,84,114147
41,3,2016,85+,87,85,Inf,89575
41,3,2017,<1,0.5,0,0,157110
41,3,2017,1-4,2.5,1,4,628166
41,3,2017,5-9,7,5,9,747575
41,3,2017,10-11,10.5,10,11,305920
41,3,2017,12,12,12,12,156534
41,3,2017,13-17,15,13,17,829902
41,3,2017,18-19,18.5,18,19,365616
41,3,2017,20-24,22,20,24,931985
41,3,2017,25-29,27,25,29,910022
41,3,2017,30-34,32,30,34,885149
41,3,2017,35-39,37,35,39,855215
41,3,2017,40-44,42,40,44,801229
41,3,2017,45-49,47,45,49,768542
41,3,2017,50-54,52,50,54,719677
41,3,2017,55-59,57,55,59,618092
41,3,2017,60-64,62,60,64,504048
41,3,2017,65-69,67,65,69,390195
41,3,2017,70-74,72,70,74,279734
41,3,2017,75-79,77,75,79,192349
41,3,2017,80-84,82,80,84,119662
41,3,2017,85+,87,85,Inf,95205
41,3,2018,<1,0.5,0,0,159465
41,3,2018,1-4,2.5,1,4,631671
41,3,2018,5-9,7,5,9,751415
41,3,2018,10-11,10.5,10,11,299068
41,3,2018,12,12,12,12,155512
41,3,2018,13-17,15,13,17,809928
41,3,2018,18-19,18.5,18,19,356203
41,3,2018,20-24,22,20,24,928739
41,3,2018,25-29,27,25,29,915101
41,3,2018,30-34,32,30,34,886184
41,3,2018,35-39,37,35,39,862287
41,3,2018,40-44,42,40,44,810661
41,3,2018,45-49,47,45,49,769167
41,3,2018,50-54,52,50,54,730717
41,3,2018,55-59,57,55,59,637173
41,3,2018,60-64,62,60,64,520296
41,3,2018,65-69,67,65,69,406516
41,3,2018,70-74,72,70,74,293096
41,3,2018,75-79,77,75,79,199182
41,3,2018,80-84,82,80,84,125482
41,3,2018,85+,87,85,Inf,101074
41,3,2019,<1,0.5,0,0,158598
41,3,2019,1-4,2.5,1,4,632986
41,3,2019,5-9,7,5,9,759297
41,3,2019,10-11,10.5,10,11,298036
41,3,2019,12,12,12,12,150222
41,3,2019,13-17,15,13,17,790851
41,3,2019,18-19,18.5,18,19,348965
41,3,2019,20-24,22,20,24,921453
41,3,2019,25-29,27,25,29,919205
41,3,2019,30-34,32,30,34,887877
41,3,2019,35-39,37,35,39,868172
41,3,2019,40-44,42,40,44,820311
41,3,2019,45-49,47,45,49,770805
41,3,2019,50-54,52,50,54,739561
41,3,2019,55-59,57,55,59,655139
41,3,2019,60-64,62,60,64,537083
41,3,2019,65-69,67,65,69,422886
41,3,2019,70-74,72,70,74,307078
41,3,2019,75-79,77,75,79,206907
41,3,2019,80-84,82,80,84,131324
41,3,2019,85+,87,85,Inf,107201
41,3,2020,<1,0.5,0,0,157623
41,3,2020,1-4,2.5,1,4,631158
41,3,2020,5-9,7,5,9,769841
41,3,2020,10-11,10.5,10,11,298201
41,3,2020,12,12,12,12,148667
41,3,2020,13-17,15,13,17,775336
41,3,2020,18-19,18.5,18,19,338290
41,3,2020,20-24,22,20,24,909312
41,3,2020,25-29,27,25,29,921471
41,3,2020,30-34,32,30,34,890938
41,3,2020,35-39,37,35,39,872659
41,3,2020,40-44,42,40,44,829354
41,3,2020,45-49,47,45,49,774743
41,3,2020,50-54,52,50,54,746135
41,3,2020,55-59,57,55,59,671299
41,3,2020,60-64,62,60,64,554705
41,3,2020,65-69,67,65,69,439203
41,3,2020,70-74,72,70,74,321432
41,3,2020,75-79,77,75,79,215843
41,3,2020,80-84,82,80,84,137065
41,3,2020,85+,87,85,Inf,113565
41,3,2021,<1,0.5,0,0,156592
41,3,2021,1-4,2.5,1,4,631312
41,3,2021,5-9,7,5,9,776683
41,3,2021,10-11,10.5,10,11,298611
41,3,2021,12,12,12,12,149195
41,3,2021,13-17,15,13,17,764547
41,3,2021,18-19,18.5,18,19,323249
41,3,2021,20-24,22,20,24,895868
41,3,2021,25-29,27,25,29,922121
41,3,2021,30-34,32,30,34,895055
41,3,2021,35-39,37,35,39,875851
41,3,2021,40-44,42,40,44,837906
41,3,2021,45-49,47,45,49,780736
41,3,2021,50-54,52,50,54,750501
41,3,2021,55-59,57,55,59,685802
41,3,2021,60-64,62,60,64,572946
41,3,2021,65-69,67,65,69,455366
41,3,2021,70-74,72,70,74,336170
41,3,2021,75-79,77,75,79,225881
41,3,2021,80-84,82,80,84,142785
41,3,2021,85+,87,85,Inf,120307
41,3,2022,<1,0.5,0,0,155394
41,3,2022,1-4,2.5,1,4,630842
41,3,2022,5-9,7,5,9,783031
41,3,2022,10-11,10.5,10,11,299494
41,3,2022,12,12,12,12,148837
41,3,2022,13-17,15,13,17,758619
41,3,2022,18-19,18.5,18,19,312708
41,3,2022,20-24,22,20,24,874071
41,3,2022,25-29,27,25,29,921526
41,3,2022,30-34,32,30,34,900129
41,3,2022,35-39,37,35,39,877669
41,3,2022,40-44,42,40,44,845944
41,3,2022,45-49,47,45,49,788870
41,3,2022,50-54,52,50,54,752496
41,3,2022,55-59,57,55,59,698745
41,3,2022,60-64,62,60,64,591768
41,3,2022,65-69,67,65,69,471158
41,3,2022,70-74,72,70,74,351291
41,3,2022,75-79,77,75,79,237010
41,3,2022,80-84,82,80,84,148462
41,3,2022,85+,87,85,Inf,127597
41,3,2023,<1,0.5,0,0,153997
41,3,2023,1-4,2.5,1,4,626820
41,3,2023,5-9,7,5,9,788944
41,3,2023,10-11,10.5,10,11,302419
41,3,2023,12,12,12,12,149608
41,3,2023,13-17,15,13,17,750976
41,3,2023,18-19,18.5,18,19,309795
41,3,2023,20-24,22,20,24,847968
41,3,2023,25-29,27,25,29,918538
41,3,2023,30-34,32,30,34,905411
41,3,2023,35-39,37,35,39,878897
41,3,2023,40-44,42,40,44,853177
41,3,2023,45-49,47,45,49,798451
41,3,2023,50-54,52,50,54,753453
41,3,2023,55-59,57,55,59,709867
41,3,2023,60-64,62,60,64,610502
41,3,2023,65-69,67,65,69,486931
41,3,2023,70-74,72,70,74,366649
41,3,2023,75-79,77,75,79,249018
41,3,2023,80-84,82,80,84,154420
41,3,2023,85+,87,85,Inf,135270
41,3,2024,<1,0.5,0,0,152502
41,3,2024,1-4,2.5,1,4,622268
41,3,2024,5-9,7,5,9,789446
41,3,2024,10-11,10.5,10,11,309796
41,3,2024,12,12,12,12,149725
41,3,2024,13-17,15,13,17,745127
41,3,2024,18-19,18.5,18,19,310184
41,3,2024,20-24,22,20,24,821612
41,3,2024,25-29,27,25,29,911532
41,3,2024,30-34,32,30,34,909716
41,3,2024,35-39,37,35,39,880772
41,3,2024,40-44,42,40,44,859227
41,3,2024,45-49,47,45,49,808244
41,3,2024,50-54,52,50,54,755392
41,3,2024,55-59,57,55,59,718852
41,3,2024,60-64,62,60,64,628172
41,3,2024,65-69,67,65,69,503224
41,3,2024,70-74,72,70,74,382065
41,3,2024,75-79,77,75,79,261581
41,3,2024,80-84,82,80,84,161101
41,3,2024,85+,87,85,Inf,143139
42,3,2015,<1,0.5,0,0,95262
42,3,2015,1-4,2.5,1,4,361182
42,3,2015,5-9,7,5,9,436411
42,3,2015,10-11,10.5,10,11,180787
42,3,2015,12,12,12,12,89642
42,3,2015,13-17,15,13,17,505410
42,3,2015,18-19,18.5,18,19,222030
42,3,2015,20-24,22,20,24,572460
42,3,2015,25-29,27,25,29,597412
42,3,2015,30-34,32,30,34,591686
42,3,2015,35-39,37,35,39,527842
42,3,2015,40-44,42,40,44,482544
42,3,2015,45-49,47,45,49,471723
42,3,2015,50-54,52,50,54,444270
42,3,2015,55-59,57,55,59,365156
42,3,2015,60-64,62,60,64,290400
42,3,2015,65-69,67,65,69,213221
42,3,2015,70-74,72,70,74,144149
42,3,2015,75-79,77,75,79,100447
42,3,2015,80-84,82,80,84,60731
42,3,2015,85+,87,85,Inf,49541
42,3,2016,<1,0.5,0,0,96029
42,3,2016,1-4,2.5,1,4,369167
42,3,2016,5-9,7,5,9,437029
42,3,2016,10-11,10.5,10,11,181301
42,3,2016,12,12,12,12,90250
42,3,2016,13-17,15,13,17,488267
42,3,2016,18-19,18.5,18,19,220910
42,3,2016,20-24,22,20,24,571173
42,3,2016,25-29,27,25,29,598881
42,3,2016,30-34,32,30,34,600640
42,3,2016,35-39,37,35,39,542414
42,3,2016,40-44,42,40,44,489027
42,3,2016,45-49,47,45,49,473770
42,3,2016,50-54,52,50,54,452967
42,3,2016,55-59,57,55,59,380064
42,3,2016,60-64,62,60,64,302938
42,3,2016,65-69,67,65,69,225335
42,3,2016,70-74,72,70,74,152424
42,3,2016,75-79,77,75,79,104521
42,3,2016,80-84,82,80,84,63981
42,3,2016,85+,87,85,Inf,52970
42,3,2017,<1,0.5,0,0,96183
42,3,2017,1-4,2.5,1,4,375853
42,3,2017,5-9,7,5,9,441971
42,3,2017,10-11,10.5,10,11,178046
42,3,2017,12,12,12,12,91697
42,3,2017,13-17,15,13,17,474446
42,3,2017,18-19,18.5,18,19,217061
42,3,2017,20-24,22,20,24,570551
42,3,2017,25-29,27,25,29,599032
42,3,2017,30-34,32,30,34,606417
42,3,2017,35-39,37,35,39,558449
42,3,2017,40-44,42,40,44,497465
42,3,2017,45-49,47,45,49,475229
42,3,2017,50-54,52,50,54,459111
42,3,2017,55-59,57,55,59,395926
42,3,2017,60-64,62,60,64,315035
42,3,2017,65-69,67,65,69,237675
42,3,2017,70-74,72,70,74,161958
42,3,2017,75-79,77,75,79,108455
42,3,2017,80-84,82,80,84,67622
42,3,2017,85+,87,85,Inf,56567
42,3,2018,<1,0.5,0,0,97502
42,3,2018,1-4,2.5,1,4,381869
42,3,2018,5-9,7,5,9,447769
42,3,2018,10-11,10.5,10,11,175647
42,3,2018,12,12,12,12,90747
42,3,2018,13-17,15,13,17,465769
42,3,2018,18-19,18.5,18,19,210575
42,3,2018,20-24,22,20,24,569290
42,3,2018,25-29,27,25,29,598223
42,3,2018,30-34,32,30,34,609764
42,3,2018,35-39,37,35,39,574669
42,3,2018,40-44,42,40,44,507749
42,3,2018,45-49,47,45,49,476840
42,3,2018,50-54,52,50,54,463242
42,3,2018,55-59,57,55,59,411662
42,3,2018,60-64,62,60,64,327108
42,3,2018,65-69,67,65,69,250129
42,3,2018,70-74,72,70,74,172451
42,3,2018,75-79,77,75,79,112676
42,3,2018,80-84,82,80,84,71466
42,3,2018,85+,87,85,Inf,60347
42,3,2019,<1,0.5,0,0,97361
42,3,2019,1-4,2.5,1,4,387384
42,3,2019,5-9,7,5,9,454448
42,3,2019,10-11,10.5,10,11,176444
42,3,2019,12,12,12,12,88427
42,3,2019,13-17,15,13,17,460209
42,3,2019,18-19,18.5,18,19,202734
42,3,2019,20-24,22,20,24,565292
42,3,2019,25-29,27,25,29,596886
42,3,2019,30-34,32,30,34,612024
42,3,2019,35-39,37,35,39,589215
42,3,2019,40-44,42,40,44,519611
42,3,2019,45-49,47,45,49,479625
42,3,2019,50-54,52,50,54,466288
42,3,2019,55-59,57,55,59,425622
42,3,2019,60-64,62,60,64,339864
42,3,2019,65-69,67,65,69,262538
42,3,2019,70-74,72,70,74,183418
42,3,2019,75-79,77,75,79,117807
42,3,2019,80-84,82,80,84,75249
42,3,2019,85+,87,85,Inf,64342
42,3,2020,<1,0.5,0,0,97135
42,3,2020,1-4,2.5,1,4,389453
42,3,2020,5-9,7,5,9,464458
42,3,2020,10-11,10.5,10,11,177248
42,3,2020,12,12,12,12,88330
42,3,2020,13-17,15,13,17,457036
42,3,2020,18-19,18.5,18,19,193877
42,3,2020,20-24,22,20,24,557407
42,3,2020,25-29,27,25,29,595243
42,3,2020,30-34,32,30,34,614073
42,3,2020,35-39,37,35,39,600893
42,3,2020,40-44,42,40,44,532760
42,3,2020,45-49,47,45,49,484233
42,3,2020,50-54,52,50,54,468928
42,3,2020,55-59,57,55,59,436808
42,3,2020,60-64,62,60,64,353631
42,3,2020,65-69,67,65,69,274850
42,3,2020,70-74,72,70,74,194547
42,3,2020,75-79,77,75,79,124172
42,3,2020,80-84,82,80,84,78871
42,3,2020,85+,87,85,Inf,68549
42,3,2021,<1,0.5,0,0,96792
42,3,2021,1-4,2.5,1,4,390531
42,3,2021,5-9,7,5,9,473076
42,3,2021,10-11,10.5,10,11,179273
42,3,2021,12,12,12,12,89205
42,3,2021,13-17,15,13,17,455621
42,3,2021,18-19,18.5,18,19,187228
42,3,2021,20-24,22,20,24,545483
42,3,2021,25-29,27,25,29,593622
42,3,2021,30-34,32,30,34,615307
42,3,2021,35-39,37,35,39,609703
42,3,2021,40-44,42,40,44,547208
42,3,2021,45-49,47,45,49,490682
42,3,2021,50-54,52,50,54,471064
42,3,2021,55-59,57,55,59,445477
42,3,2021,60-64,62,60,64,368229
42,3,2021,65-69,67,65,69,286959
42,3,2021,70-74,72,70,74,205900
42,3,2021,75-79,77,75,79,131654
42,3,2021,80-84,82,80,84,82409
42,3,2021,85+,87,85,Inf,73050
42,3,2022,<1,0.5,0,0,96281
42,3,2022,1-4,2.5,1,4,391113
42,3,2022,5-9,7,5,9,479786
42,3,2022,10-11,10.5,10,11,183387
42,3,2022,12,12,12,12,89115
42,3,2022,13-17,15,13,17,454479
42,3,2022,18-19,18.5,18,19,185879
42,3,2022,20-24,22,20,24,528844
42,3,2022,25-29,27,25,29,592659
42,3,2022,30-34,32,30,34,615220
42,3,2022,35-39,37,35,39,615353
42,3,2022,40-44,42,40,44,563103
42,3,2022,45-49,47,45,49,499061
42,3,2022,50-54,52,50,54,472614
42,3,2022,55-59,57,55,59,451652
42,3,2022,60-64,62,60,64,383752
42,3,2022,65-69,67,65,69,298659
42,3,2022,70-74,72,70,74,217481
42,3,2022,75-79,77,75,79,140230
42,3,2022,80-84,82,80,84,85865
42,3,2022,85+,87,85,Inf,77947
42,3,2023,<1,0.5,0,0,95631
42,3,2023,1-4,2.5,1,4,389863
42,3,2023,5-9,7,5,9,486991
42,3,2023,10-11,10.5,10,11,186166
42,3,2023,12,12,12,12,91212
42,3,2023,13-17,15,13,17,451798
42,3,2023,18-19,18.5,18,19,187836
42,3,2023,20-24,22,20,24,511400
42,3,2023,25-29,27,25,29,591049
42,3,2023,30-34,32,30,34,614174
42,3,2023,35-39,37,35,39,618584
42,3,2023,40-44,42,40,44,579181
42,3,2023,45-49,47,45,49,509262
42,3,2023,50-54,52,50,54,474304
42,3,2023,55-59,57,55,59,455858
42,3,2023,60-64,62,60,64,399149
42,3,2023,65-69,67,65,69,310355
42,3,2023,70-74,72,70,74,229184
42,3,2023,75-79,77,75,79,149641
42,3,2023,80-84,82,80,84,89576
42,3,2023,85+,87,85,Inf,83108
42,3,2024,<1,0.5,0,0,94930
42,3,2024,1-4,2.5,1,4,388104
42,3,2024,5-9,7,5,9,492240
42,3,2024,10-11,10.5,10,11,188698
42,3,2024,12,12,12,12,93209
42,3,2024,13-17,15,13,17,452165
42,3,2024,18-19,18.5,18,19,188235
42,3,2024,20-24,22,20,24,497261
42,3,2024,25-29,27,25,29,586707
42,3,2024,30-34,32,30,34,612599
42,3,2024,35-39,37,35,39,620729
42,3,2024,40-44,42,40,44,593593
42,3,2024,45-49,47,45,49,521020
42,3,2024,50-54,52,50,54,477137
42,3,2024,55-59,57,55,59,459001
42,3,2024,60-64,62,60,64,412826
42,3,2024,65-69,67,65,69,322702
42,3,2024,70-74,72,70,74,240860
42,3,2024,75-79,77,75,79,159482
42,3,2024,80-84,82,80,84,94032
42,3,2024,85+,87,85,Inf,88359
43,3,2015,<1,0.5,0,0,145787
43,3,2015,1-4,2.5,1,4,554119
43,3,2015,5-9,7,5,9,677636
43,3,2015,10-11,10.5,10,11,298347
43,3,2015,12,12,12,12,149916
43,3,2015,13-17,15,13,17,837281
43,3,2015,18-19,18.5,18,19,352479
43,3,2015,20-24,22,20,24,877443
43,3,2015,25-29,27,25,29,867679
43,3,2015,30-34,32,30,34,888755
43,3,2015,35-39,37,35,39,804478
43,3,2015,40-44,42,40,44,741792
43,3,2015,45-49,47,45,49,754186
43,3,2015,50-54,52,50,54,761400
43,3,2015,55-59,57,55,59,676169
43,3,2015,60-64,62,60,64,561387
43,3,2015,65-69,67,65,69,435430
43,3,2015,70-74,72,70,74,308725
43,3,2015,75-79,77,75,79,220736
43,3,2015,80-84,82,80,84,142433
43,3,2015,85+,87,85,Inf,119599
43,3,2016,<1,0.5,0,0,144851
43,3,2016,1-4,2.5,1,4,564679
43,3,2016,5-9,7,5,9,667723
43,3,2016,10-11,10.5,10,11,292015
43,3,2016,12,12,12,12,149011
43,3,2016,13-17,15,13,17,810945
43,3,2016,18-19,18.5,18,19,350579
43,3,2016,20-24,22,20,24,876758
43,3,2016,25-29,27,25,29,863295
43,3,2016,30-34,32,30,34,888342
43,3,2016,35-39,37,35,39,820451
43,3,2016,40-44,42,40,44,745653
43,3,2016,45-49,47,45,49,745871
43,3,2016,50-54,52,50,54,761945
43,3,2016,55-59,57,55,59,691621
43,3,2016,60-64,62,60,64,578828
43,3,2016,65-69,67,65,69,453482
43,3,2016,70-74,72,70,74,322528
43,3,2016,75-79,77,75,79,227352
43,3,2016,80-84,82,80,84,147358
43,3,2016,85+,87,85,Inf,126660
43,3,2017,<1,0.5,0,0,141826
43,3,2017,1-4,2.5,1,4,571020
43,3,2017,5-9,7,5,9,668648
43,3,2017,10-11,10.5,10,11,278494
43,3,2017,12,12,12,12,148695
43,3,2017,13-17,15,13,17,787175
43,3,2017,18-19,18.5,18,19,345576
43,3,2017,20-24,22,20,24,875828
43,3,2017,25-29,27,25,29,861886
43,3,2017,30-34,32,30,34,881035
43,3,2017,35-39,37,35,39,838398
43,3,2017,40-44,42,40,44,753285
43,3,2017,45-49,47,45,49,737669
43,3,2017,50-54,52,50,54,758131
43,3,2017,55-59,57,55,59,706776
43,3,2017,60-64,62,60,64,595758
43,3,2017,65-69,67,65,69,471051
43,3,2017,70-74,72,70,74,338365
43,3,2017,75-79,77,75,79,233960
43,3,2017,80-84,82,80,84,152674
43,3,2017,85+,87,85,Inf,133943
43,3,2018,<1,0.5,0,0,141943
43,3,2018,1-4,2.5,1,4,572628
43,3,2018,5-9,7,5,9,674410
43,3,2018,10-11,10.5,10,11,267898
43,3,2018,12,12,12,12,142693
43,3,2018,13-17,15,13,17,767788
43,3,2018,18-19,18.5,18,19,337509
43,3,2018,20-24,22,20,24,873382
43,3,2018,25-29,27,25,29,862556
43,3,2018,30-34,32,30,34,869690
43,3,2018,35-39,37,35,39,855723
43,3,2018,40-44,42,40,44,764161
43,3,2018,45-49,47,45,49,730846
43,3,2018,50-54,52,50,54,751191
43,3,2018,55-59,57,55,59,720334
43,3,2018,60-64,62,60,64,612222
43,3,2018,65-69,67,65,69,488261
43,3,2018,70-74,72,70,74,355550
43,3,2018,75-79,77,75,79,241187
43,3,2018,80-84,82,80,84,158256
43,3,2018,85+,87,85,Inf,141377
43,3,2019,<1,0.5,0,0,141161
43,3,2019,1-4,2.5,1,4,572339
43,3,2019,5-9,7,5,9,682328
43,3,2019,10-11,10.5,10,11,264714
43,3,2019,12,12,12,12,135187
43,3,2019,13-17,15,13,17,743133
43,3,2019,18-19,18.5,18,19,332179
43,3,2019,20-24,22,20,24,867605
43,3,2019,25-29,27,25,29,863567
43,3,2019,30-34,32,30,34,859032
43,3,2019,35-39,37,35,39,868631
43,3,2019,40-44,42,40,44,777333
43,3,2019,45-49,47,45,49,727062
43,3,2019,50-54,52,50,54,743078
43,3,2019,55-59,57,55,59,730321
43,3,2019,60-64,62,60,64,628375
43,3,2019,65-69,67,65,69,505396
43,3,2019,70-74,72,70,74,373055
43,3,2019,75-79,77,75,79,249929
43,3,2019,80-84,82,80,84,163915
43,3,2019,85+,87,85,Inf,148899
43,3,2020,<1,0.5,0,0,140286
43,3,2020,1-4,2.5,1,4,567772
43,3,2020,5-9,7,5,9,695260
43,3,2020,10-11,10.5,10,11,263137
43,3,2020,12,12,12,12,132111
43,3,2020,13-17,15,13,17,722144
43,3,2020,18-19,18.5,18,19,320371
43,3,2020,20-24,22,20,24,857443
43,3,2020,25-29,27,25,29,863706
43,3,2020,30-34,32,30,34,852038
43,3,2020,35-39,37,35,39,874866
43,3,2020,40-44,42,40,44,791926
43,3,2020,45-49,47,45,49,727364
43,3,2020,50-54,52,50,54,735190
