week_start,week_end,N_start,N_end,births,all_cause_deaths,net_population_reconciliation,population_revision,population_reference_date_rule,birth_source,death_source,death_method,provisional_data_flag
2022-12-18,2022-12-24,6332009.164383561,6336982.712328767,1225,1053.6035684930869,4802.15151369914,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2022-12-25,2022-12-31,6336982.712328767,6341956.2602739725,1164,1053.6035684930869,4863.151513698209,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-01-01,2023-01-07,6341956.2602739725,6346929.808219178,1318,1062.233440420982,4717.781385626105,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-01-08,2023-01-14,6346929.808219178,6351903.356164384,1251,1062.233440420982,4784.781385627036,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-01-15,2023-01-21,6351903.356164384,6356876.904109589,1261,1062.233440420982,4774.781385626105,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-01-22,2023-01-28,6356876.904109589,6361850.452054795,1270,1062.233440420982,4765.781385627036,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-01-29,2023-02-04,6361850.452054795,6366824,1252,1062.233440420982,4783.781385626105,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-02-05,2023-02-11,6366824,6371797.547945205,1342,1062.233440420982,4693.781385626105,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-02-12,2023-02-18,6371797.547945205,6376771.095890411,1410,1062.233440420982,4625.781385627036,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-02-19,2023-02-25,6376771.095890411,6381744.643835616,1261,1062.233440420982,4774.781385626105,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-02-26,2023-03-04,6381744.643835616,6386718.191780822,1377,1062.233440420982,4658.781385627036,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-03-05,2023-03-11,6386718.191780822,6391691.7397260275,1310,1062.233440420982,4725.781385626105,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-03-12,2023-03-18,6391691.7397260275,6396665.287671233,1317,1062.233440420982,4718.781385626105,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-03-19,2023-03-25,6396665.287671233,6401638.835616439,1329,1062.233440420982,4706.781385627036,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-03-26,2023-04-01,6401638.835616439,6406612.383561644,1293,1062.233440420982,4742.781385626105,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-04-02,2023-04-08,6406612.383561644,6411585.931506849,1235,1062.233440420982,4800.781385626105,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-04-09,2023-04-15,6411585.931506849,6416559.479452055,1227,1062.233440420982,4808.781385627036,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-04-16,2023-04-22,6416559.479452055,6421533.02739726,1260,1062.233440420982,4775.781385626105,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-04-23,2023-04-29,6421533.02739726,6426506.575342466,1282,1062.233440420982,4753.781385627036,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-04-30,2023-05-06,6426506.575342466,6431480.123287671,1221,1062.233440420982,4814.781385626105,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-05-07,2023-05-13,6431480.123287671,6436453.671232876,1231,1062.233440420982,4804.781385626105,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-05-14,2023-05-20,6436453.671232876,6441427.219178082,1288,1062.233440420982,4747.781385627036,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-05-21,2023-05-27,6441427.219178082,6446400.767123288,1337,1062.233440420982,4698.781385626105,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-05-28,2023-06-03,6446400.767123288,6451374.315068493,1246,1062.233440420982,4789.781385626105,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-06-04,2023-06-10,6451374.315068493,6456347.863013699,1228,1062.233440420982,4807.781385627036,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-06-11,2023-06-17,6456347.863013699,6461321.410958904,1286,1062.233440420982,4749.781385626105,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-06-18,2023-06-24,6461321.410958904,6466294.95890411,1280,1062.233440420982,4755.781385627036,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-06-25,2023-07-01,6466294.95890411,6471266.568306011,1191,1062.233440420982,4842.842842322235,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-07-02,2023-07-08,6471266.568306011,6476226.546448087,1185,1062.233440420982,4837.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-07-09,2023-07-15,6476226.546448087,6481186.5245901635,1211,1062.233440420982,4811.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-07-16,2023-07-22,6481186.5245901635,6486146.502732241,1172,1062.233440420982,4850.211582498086,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-07-23,2023-07-29,6486146.502732241,6491106.480874317,1155,1062.233440420982,4867.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-07-30,2023-08-05,6491106.480874317,6496066.459016394,1169,1062.233440420982,4853.211582498086,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-08-06,2023-08-12,6496066.459016394,6501026.43715847,1163,1062.233440420982,4859.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-08-13,2023-08-19,6501026.43715847,6505986.415300546,1145,1062.233440420982,4877.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-08-20,2023-08-26,6505986.415300546,6510946.393442623,1119,1062.233440420982,4903.211582498086,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-08-27,2023-09-02,6510946.393442623,6515906.3715846995,1183,1062.233440420982,4839.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-09-03,2023-09-09,6515906.3715846995,6520866.349726776,1107,1062.233440420982,4915.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-09-10,2023-09-16,6520866.349726776,6525826.327868853,1165,1062.233440420982,4857.211582498086,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-09-17,2023-09-23,6525826.327868853,6530786.306010929,1246,1062.233440420982,4776.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-09-24,2023-09-30,6530786.306010929,6535746.284153005,1104,1062.233440420982,4918.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-10-01,2023-10-07,6535746.284153005,6540706.262295082,1128,1062.233440420982,4894.211582498086,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-10-08,2023-10-14,6540706.262295082,6545666.240437158,1127,1062.233440420982,4895.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-10-15,2023-10-21,6545666.240437158,6550626.218579235,1191,1062.233440420982,4831.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-10-22,2023-10-28,6550626.218579235,6555586.196721312,1086,1062.233440420982,4936.211582498086,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-10-29,2023-11-04,6555586.196721312,6560546.174863388,1100,1062.233440420982,4922.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-11-05,2023-11-11,6560546.174863388,6565506.153005465,1088,1062.233440420982,4934.211582498086,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-11-12,2023-11-18,6565506.153005465,6570466.131147541,1104,1062.233440420982,4918.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-11-19,2023-11-25,6570466.131147541,6575426.109289617,1016,1062.233440420982,5006.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-11-26,2023-12-02,6575426.109289617,6580386.087431694,1103,1062.233440420982,4919.211582498086,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-12-03,2023-12-09,6580386.087431694,6585346.065573771,1097,1062.233440420982,4925.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-12-10,2023-12-16,6585346.065573771,6590306.043715847,1093,1062.233440420982,4929.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-12-17,2023-12-23,6590306.043715847,6595266.021857924,1179,1062.233440420982,4843.211582498086,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-12-24,2023-12-30,6595266.021857924,6600226,1008,1062.233440420982,5014.211582497154,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2023-12-31,2024-01-06,6600226,6605185.978142076,1087,1104.946016352593,4977.924158428765,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2024-01-07,2024-01-13,6605185.978142076,6610145.956284153,1104,1112.0647790078615,4968.042921084965,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2024-01-14,2024-01-20,6610145.956284153,6615105.934426229,1145,1112.0647790078615,4927.042921084034,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2024-01-21,2024-01-27,6615105.934426229,6620065.912568306,1118,1112.0647790078615,4954.042921084034,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
